time_start,time_end,Source,Target
82620,82640,1157,1260
82620,82640,1114,1260
82640,82660,1114,1295
82640,82660,1210,1245
82640,82660,1191,1391
82640,82660,1098,1295
82640,82660,1157,1260
82660,82680,1148,1191
82660,82680,1210,1245
82660,82680,1191,1391
82660,82680,1098,1295
82660,82680,1157,1260
82680,82700,1148,1191
82680,82700,1114,1295
82680,82700,1210,1245
82680,82700,1157,1260
82700,82720,1148,1191
82700,82720,1114,1295
82700,82720,1115,1383
82700,82720,1157,1260
82700,82720,1109,1115
82700,82720,1207,1365
82720,82740,1114,1295
82720,82740,1115,1383
82720,82740,1157,1260
82720,82740,1109,1115
82740,82760,1148,1191
82740,82760,1191,1209
82740,82760,1114,1295
82740,82760,1210,1245
82740,82760,1115,1383
82740,82760,1115,1260
82740,82760,1157,1260
82740,82760,1148,1209
82740,82760,1109,1115
82760,82780,1148,1191
82760,82780,1191,1209
82760,82780,1114,1295
82760,82780,1210,1245
82760,82780,1157,1260
82760,82780,1114,1115
82760,82780,1115,1164
82780,82800,1191,1209
82780,82800,1210,1245
82780,82800,1109,1115
82780,82800,1109,1114
82780,82800,1114,1383
82800,82820,1148,1191
82800,82820,1191,1209
82800,82820,1157,1260
82800,82820,1109,1115
82800,82820,1114,1115
82800,82820,1109,1114
82800,82820,1114,1383
82820,82840,1148,1191
82820,82840,1191,1209
82820,82840,1210,1245
82820,82840,1115,1383
82820,82840,1157,1209
82820,82840,1207,1295
82820,82840,1157,1260
82820,82840,1109,1115
82820,82840,1114,1115
82820,82840,1114,1383
82840,82860,1191,1209
82840,82860,1115,1383
82840,82860,1157,1209
82840,82860,1207,1295
82840,82860,1191,1260
82840,82860,1109,1115
82840,82860,1157,1191
82860,82880,1191,1209
82860,82880,1115,1383
82860,82880,1157,1209
82860,82880,1207,1295
82860,82880,1191,1260
82860,82880,1109,1115
82860,82880,1157,1191
82880,82900,1191,1209
82880,82900,1210,1245
82880,82900,1157,1209
82880,82900,1207,1295
82880,82900,1157,1260
82880,82900,1109,1115
82880,82900,1157,1191
82880,82900,1210,1378
82900,82920,1114,1207
82900,82920,1114,1295
82900,82920,1115,1383
82900,82920,1207,1295
82900,82920,1157,1260
82900,82920,1109,1115
82900,82920,1210,1378
82920,82940,1114,1207
82920,82940,1164,1209
82920,82940,1115,1383
82920,82940,1098,1245
82920,82940,1207,1295
82920,82940,1109,1115
82940,82960,1114,1207
82940,82960,1114,1295
82940,82960,1115,1383
82940,82960,1098,1245
82940,82960,1207,1295
82940,82960,1157,1260
82940,82960,1207,1209
82960,82980,1114,1207
82960,82980,1114,1295
82960,82980,1115,1260
82960,82980,1098,1245
82960,82980,1207,1295
82960,82980,1157,1260
82960,82980,1109,1115
82960,82980,1207,1209
82960,82980,1164,1207
82980,83000,1115,1210
82980,83000,1148,1191
82980,83000,1114,1295
82980,83000,1109,1207
82980,83000,1109,1383
82980,83000,1207,1295
82980,83000,1098,1207
82980,83000,1115,1207
82980,83000,1098,1209
82980,83000,1164,1207
82980,83000,1115,1245
83000,83020,1148,1191
83000,83020,1114,1295
83000,83020,1210,1245
83000,83020,1109,1207
83000,83020,1115,1207
83000,83020,1115,1245
83020,83040,1148,1191
83020,83040,1114,1295
83020,83040,1210,1245
83020,83040,1109,1207
83020,83040,1098,1207
83020,83040,1115,1207
83020,83040,1098,1115
83040,83060,1148,1191
83040,83060,1114,1295
83040,83060,1210,1245
83040,83060,1115,1207
83060,83080,1148,1191
83060,83080,1114,1295
83060,83080,1098,1164
83060,83080,1245,1260
83080,83100,1114,1295
83080,83100,1098,1164
83100,83120,1148,1191
83100,83120,1114,1295
83100,83120,1148,1260
83120,83140,1114,1295
83120,83140,1157,1260
83120,83140,1115,1207
83120,83140,1148,1260
83120,83140,1159,1260
83140,83160,1114,1295
83140,83160,1157,1159
83140,83160,1109,1115
83140,83160,1115,1207
83140,83160,1159,1191
83160,83180,1114,1295
83160,83180,1098,1114
83180,83200,1148,1191
83180,83200,1114,1295
83180,83200,1109,1207
83180,83200,1115,1399
83180,83200,1207,1399
83180,83200,1109,1115
83180,83200,1115,1207
83180,83200,1114,1164
83180,83200,1191,1207
83180,83200,1114,1191
83200,83220,1109,1207
83200,83220,1164,1191
83200,83220,1115,1399
83200,83220,1109,1115
83200,83220,1115,1207
83200,83220,1114,1164
83200,83220,1114,1191
83220,83240,1109,1207
83220,83240,1109,1399
83220,83240,1109,1115
83220,83240,1115,1207
83220,83240,1114,1164
83220,83240,1114,1191
83240,83260,1109,1207
83240,83260,1181,1295
83240,83260,1115,1399
83240,83260,1109,1115
83240,83260,1115,1207
83240,83260,1114,1164
83240,83260,1114,1191
83280,83300,1114,1295
83280,83300,1098,1378
83280,83300,1115,1399
83280,83300,1114,1260
83300,83320,1114,1295
83300,83320,1164,1191
83300,83320,1207,1260
83300,83320,1098,1378
83300,83320,1115,1399
83300,83320,1164,1260
83300,83320,1191,1260
83300,83320,1114,1210
83300,83320,1181,1207
83320,83340,1114,1295
83320,83340,1210,1245
83320,83340,1098,1245
83320,83340,1098,1210
83320,83340,1115,1399
83320,83340,1164,1260
83340,83360,1114,1295
83340,83360,1164,1191
83360,83380,1114,1295
83360,83380,1164,1191
83360,83380,1098,1295
83360,83380,1157,1260
83360,83380,1115,1207
83380,83400,1114,1295
83380,83400,1210,1245
83380,83400,1098,1191
83380,83400,1098,1109
83380,83400,1164,1191
83380,83400,1157,1260
83380,83400,1210,1378
83400,83420,1115,1210
83400,83420,1114,1144
83400,83420,1157,1260
83400,83420,1109,1115
83420,83440,1157,1260
83420,83440,1115,1144
83420,83440,1148,1210
83420,83440,1114,1377
83440,83460,1114,1295
83440,83460,1098,1144
83440,83460,1109,1115
83460,83480,1148,1191
83460,83480,1114,1378
83460,83480,1098,1144
83460,83480,1109,1115
83480,83500,1148,1191
83480,83500,1098,1164
83480,83500,1157,1260
83480,83500,1109,1115
83500,83520,1148,1191
83500,83520,1098,1144
83500,83520,1109,1115
83520,83540,1114,1378
83520,83540,1109,1115
83540,83560,1181,1191
83540,83560,1109,1115
83560,83580,1148,1191
83560,83580,1114,1295
83560,83580,1159,1373
83560,83580,1109,1115
83560,83580,1181,1207
83580,83600,1148,1191
83580,83600,1109,1115
83580,83600,1164,1207
83600,83620,1148,1191
83600,83620,1157,1159
83600,83620,1114,1378
83600,83620,1109,1115
83600,83620,1164,1207
83620,83640,1148,1191
83620,83640,1157,1159
83620,83640,1114,1378
83620,83640,1181,1207
83620,83640,1159,1260
83620,83640,1164,1207
83640,83660,1148,1191
83640,83660,1114,1295
83640,83660,1295,1378
83640,83660,1109,1115
83660,83680,1148,1191
83660,83680,1114,1295
83660,83680,1295,1378
83680,83700,1114,1295
83680,83700,1295,1378
83700,83720,1148,1191
83700,83720,1114,1295
83700,83720,1295,1378
83700,83720,1114,1378
83720,83740,1148,1191
83720,83740,1114,1295
83720,83740,1295,1378
83720,83740,1114,1378
83740,83760,1114,1295
83760,83780,1114,1378
83780,83800,1148,1191
83800,83820,1148,1191
83800,83820,1159,1260
83820,83840,1148,1191
83820,83840,1210,1305
83820,83840,1181,1327
83820,83840,1159,1260
83840,83860,1148,1191
83840,83860,1295,1378
83840,83860,1210,1305
83840,83860,1157,1159
83840,83860,1098,1115
83840,83860,1159,1260
83860,83880,1148,1191
83860,83880,1295,1378
83860,83880,1157,1159
83860,83880,1159,1260
83880,83900,1114,1295
83880,83900,1295,1378
83880,83900,1191,1327
83880,83900,1159,1260
83900,83920,1114,1295
83900,83920,1115,1365
83920,83940,1157,1159
83920,83940,1191,1327
83920,83940,1098,1114
83920,83940,1115,1365
83940,83960,1157,1159
83940,83960,1191,1327
83960,83980,1148,1191
83960,83980,1157,1159
83960,83980,1114,1115
84000,84020,1157,1159
84000,84020,1164,1260
84000,84020,1109,1164
84000,84020,1144,1159
84020,84040,1295,1399
84020,84040,1109,1114
84040,84060,1207,1391
84040,84060,1148,1191
84040,84060,1114,1295
84040,84060,1148,1164
84040,84060,1114,1399
84040,84060,1148,1260
84060,84080,1207,1391
84060,84080,1114,1295
84060,84080,1109,1207
84060,84080,1114,1399
84080,84100,1114,1295
84080,84100,1109,1207
84080,84100,1114,1399
84080,84100,1210,1305
84080,84100,1115,1207
84080,84100,1115,1164
84080,84100,1164,1207
84100,84120,1164,1365
84100,84120,1115,1207
84100,84120,1115,1164
84100,84120,1115,1365
84100,84120,1164,1207
84120,84140,1164,1365
84120,84140,1191,1260
84120,84140,1115,1207
84120,84140,1115,1164
84120,84140,1115,1365
84120,84140,1207,1365
84120,84140,1164,1207
84140,84160,1114,1295
84140,84160,1181,1352
84140,84160,1164,1365
84140,84160,1115,1164
84140,84160,1115,1365
84140,84160,1144,1159
84160,84180,1114,1295
84160,84180,1109,1365
84160,84180,1181,1352
84160,84180,1191,1260
84160,84180,1109,1115
84160,84180,1115,1164
84160,84180,1114,1157
84160,84180,1115,1365
84160,84180,1109,1164
84180,84200,1114,1295
84180,84200,1109,1365
84180,84200,1191,1260
84180,84200,1109,1115
84180,84200,1157,1191
84180,84200,1114,1157
84180,84200,1115,1365
84200,84220,1114,1295
84200,84220,1109,1365
84200,84220,1109,1207
84200,84220,1210,1305
84200,84220,1295,1399
84200,84220,1191,1260
84200,84220,1115,1164
84200,84220,1157,1191
84200,84220,1109,1164
84220,84240,1109,1207
84220,84240,1144,1157
84220,84240,1295,1399
84220,84240,1191,1260
84220,84240,1207,1365
84220,84240,1164,1207
84240,84260,1144,1157
84240,84260,1164,1365
84240,84260,1115,1363
84240,84260,1115,1164
84240,84260,1207,1373
84240,84260,1245,1260
84260,84280,1109,1207
84260,84280,1144,1157
84260,84280,1115,1164
84280,84300,1148,1191
84280,84300,1210,1245
84280,84300,1109,1207
84280,84300,1144,1157
84280,84300,1115,1363
84280,84300,1115,1164
84300,84320,1148,1191
84300,84320,1109,1207
84300,84320,1295,1399
84300,84320,1207,1365
84320,84340,1148,1191
84320,84340,1207,1245
84320,84340,1191,1210
84320,84340,1144,1157
84320,84340,1295,1399
84320,84340,1115,1365
84320,84340,1207,1393
84340,84360,1148,1191
84340,84360,1114,1295
84340,84360,1114,1399
84340,84360,1295,1399
84340,84360,1115,1207
84360,84380,1148,1191
84360,84380,1114,1295
84360,84380,1114,1399
84360,84380,1144,1157
84360,84380,1295,1399
84360,84380,1115,1207
84360,84380,1164,1207
84380,84400,1148,1191
84380,84400,1109,1207
84380,84400,1144,1157
84380,84400,1295,1399
84380,84400,1164,1207
84400,84420,1115,1210
84400,84420,1148,1191
84400,84420,1114,1295
84400,84420,1207,1365
84420,84440,1115,1210
84420,84440,1148,1191
84420,84440,1114,1115
84420,84440,1157,1191
84420,84440,1114,1210
84420,84440,1159,1191
84440,84460,1148,1191
84440,84460,1157,1191
84440,84460,1295,1365
84440,84460,1114,1245
84440,84460,1159,1191
84460,84480,1115,1210
84460,84480,1157,1191
84460,84480,1159,1191
84480,84500,1164,1365
84480,84500,1115,1207
84480,84500,1157,1191
84480,84500,1207,1365
84480,84500,1210,1332
84480,84500,1164,1207
84500,84520,1115,1210
84500,84520,1114,1207
84500,84520,1148,1191
84500,84520,1114,1295
84500,84520,1207,1320
84500,84520,1181,1391
84500,84520,1157,1191
84520,84540,1148,1191
84520,84540,1114,1295
84520,84540,1207,1320
84520,84540,1181,1391
84520,84540,1115,1207
84520,84540,1157,1191
84520,84540,1207,1365
84540,84560,1114,1207
84540,84560,1148,1191
84540,84560,1157,1191
84540,84560,1207,1365
84560,84580,1115,1210
84560,84580,1148,1191
84560,84580,1114,1295
84560,84580,1164,1295
84560,84580,1109,1207
84560,84580,1207,1245
84560,84580,1181,1391
84560,84580,1115,1207
84560,84580,1157,1191
84560,84580,1114,1164
84560,84580,1109,1245
84560,84580,1159,1191
84560,84580,1115,1245
84580,84600,1109,1210
84580,84600,1114,1295
84580,84600,1210,1245
84580,84600,1109,1207
84580,84600,1207,1245
84580,84600,1207,1210
84580,84600,1157,1191
84580,84600,1114,1164
84580,84600,1115,1245
84600,84620,1109,1210
84600,84620,1114,1295
84600,84620,1109,1207
84600,84620,1164,1210
84600,84620,1207,1210
84600,84620,1157,1191
84600,84620,1115,1391
84620,84640,1148,1191
84620,84640,1114,1295
84620,84640,1098,1191
84620,84640,1109,1164
84620,84640,1159,1191
84620,84640,1115,1391
84640,84660,1114,1295
84640,84660,1109,1383
84640,84660,1144,1191
84640,84660,1207,1210
84640,84660,1157,1191
84640,84660,1164,1207
84640,84660,1115,1391
84660,84680,1109,1210
84660,84680,1114,1295
84660,84680,1164,1210
84660,84680,1144,1191
84660,84680,1157,1191
84660,84680,1115,1181
84680,84700,1144,1191
84680,84700,1181,1391
84680,84700,1164,1207
84700,84720,1207,1391
84700,84720,1148,1191
84700,84720,1115,1207
84700,84720,1157,1191
84700,84720,1181,1207
84700,84720,1115,1181
84700,84720,1159,1191
84720,84740,1148,1191
84720,84740,1207,1245
84720,84740,1144,1260
84720,84740,1164,1365
84720,84740,1109,1144
84720,84740,1181,1391
84720,84740,1114,1164
84740,84760,1148,1191
84740,84760,1109,1144
84740,84760,1181,1391
84760,84780,1109,1377
84760,84780,1148,1191
84760,84780,1207,1395
84760,84780,1109,1207
84760,84780,1207,1377
84760,84780,1144,1207
84780,84800,1109,1377
84780,84800,1114,1295
84780,84800,1109,1207
84780,84800,1098,1295
84780,84800,1115,1181
84800,84820,1109,1207
84800,84820,1245,1295
84820,84840,1210,1295
84820,84840,1207,1395
84820,84840,1109,1207
84820,84840,1115,1181
84840,84860,1114,1295
84840,84860,1207,1395
84840,84860,1157,1260
84840,84860,1115,1181
84860,84880,1114,1295
84860,84880,1207,1395
84880,84900,1114,1295
84900,84920,1114,1295
84900,84920,1098,1191
84900,84920,1159,1191
84920,84940,1109,1377
84920,84940,1114,1295
84920,84940,1109,1207
84920,84940,1159,1191
84940,84960,1114,1295
84940,84960,1207,1323
84940,84960,1109,1115
84940,84960,1181,1327
84940,84960,1159,1191
84960,84980,1295,1374
84960,84980,1109,1115
84960,84980,1115,1207
84960,84980,1181,1327
84960,84980,1159,1191
84980,85000,1295,1374
84980,85000,1109,1207
84980,85000,1109,1115
84980,85000,1181,1327
84980,85000,1159,1191
85000,85020,1295,1374
85000,85020,1109,1207
85000,85020,1115,1207
85020,85040,1295,1374
85020,85040,1164,1365
85020,85040,1114,1164
85040,85060,1295,1374
85040,85060,1164,1365
85040,85060,1109,1115
85040,85060,1115,1207
85040,85060,1114,1164
85040,85060,1109,1378
85060,85080,1148,1191
85060,85080,1295,1374
85060,85080,1164,1365
85060,85080,1109,1115
85060,85080,1114,1164
85080,85100,1148,1191
85080,85100,1114,1295
85080,85100,1164,1365
85080,85100,1191,1260
85080,85100,1295,1365
85080,85100,1115,1378
85100,85120,1148,1191
85100,85120,1114,1295
85100,85120,1295,1374
85100,85120,1109,1378
85100,85120,1159,1191
85120,85140,1114,1295
85120,85140,1114,1365
85120,85140,1295,1374
85120,85140,1148,1159
85120,85140,1109,1378
85140,85160,1114,1295
85140,85160,1109,1115
85140,85160,1191,1207
85140,85160,1159,1260
85160,85180,1148,1191
85160,85180,1109,1115
85160,85180,1191,1395
85160,85180,1115,1378
85160,85180,1109,1378
85180,85200,1114,1295
85180,85200,1109,1115
85180,85200,1114,1210
85180,85200,1109,1378
85200,85220,1114,1295
85200,85220,1164,1260
85200,85220,1109,1115
85200,85220,1164,1245
85200,85220,1115,1378
85200,85220,1109,1378
85220,85240,1114,1295
85220,85240,1109,1115
85220,85240,1115,1378
85220,85240,1295,1393
85220,85240,1109,1378
85240,85260,1114,1295
85240,85260,1109,1115
85240,85260,1115,1378
85260,85280,1114,1295
85260,85280,1109,1260
85260,85280,1115,1260
85260,85280,1109,1115
85260,85280,1115,1207
85280,85300,1115,1207
85280,85300,1164,1245
85300,85320,1148,1164
85300,85320,1144,1164
85300,85320,1115,1207
85300,85320,1164,1395
85320,85340,1245,1307
85320,85340,1109,1207
85320,85340,1164,1191
85320,85340,1109,1115
85320,85340,1115,1207
85340,85360,1148,1191
85340,85360,1114,1295
85340,85360,1245,1307
85340,85360,1164,1191
85340,85360,1115,1207
85360,85380,1114,1393
85360,85380,1148,1191
85360,85380,1114,1295
85360,85380,1164,1191
85360,85380,1115,1207
85360,85380,1245,1378
85380,85400,1114,1393
85380,85400,1148,1191
85380,85400,1114,1295
85380,85400,1148,1164
85380,85400,1164,1191
85380,85400,1109,1115
85380,85400,1115,1207
85400,85420,1114,1393
85400,85420,1114,1295
85400,85420,1109,1115
85420,85440,1148,1191
85420,85440,1114,1295
85420,85440,1144,1245
85420,85440,1114,1144
85420,85440,1109,1115
85420,85440,1144,1295
85440,85460,1114,1295
85440,85460,1114,1144
85440,85460,1109,1115
85440,85460,1164,1207
85460,85480,1114,1393
85460,85480,1114,1295
85460,85480,1114,1144
85460,85480,1181,1207
85460,85480,1164,1207
85480,85500,1148,1191
85480,85500,1114,1144
85500,85520,1148,1191
85500,85520,1144,1148
85500,85520,1144,1191
85500,85520,1114,1115
85520,85540,1144,1148
85520,85540,1114,1115
85520,85540,1164,1207
85540,85560,1144,1148
85540,85560,1109,1115
85540,85560,1164,1245
85560,85580,1148,1191
85560,85580,1144,1191
85560,85580,1164,1191
85560,85580,1109,1115
85560,85580,1181,1207
85560,85580,1164,1245
85560,85580,1260,1307
85560,85580,1159,1191
85560,85580,1164,1207
85560,85580,1144,1159
85580,85600,1148,1191
85580,85600,1164,1207
85600,85620,1148,1191
85620,85640,1148,1191
85620,85640,1114,1295
85640,85660,1114,1393
85640,85660,1148,1191
85640,85660,1114,1295
85640,85660,1115,1207
85660,85680,1114,1393
85660,85680,1148,1191
85660,85680,1114,1295
85660,85680,1109,1115
85660,85680,1115,1207
85680,85700,1114,1393
85680,85700,1115,1207
85700,85720,1114,1393
85700,85720,1210,1245
85700,85720,1109,1207
85700,85720,1115,1207
85720,85740,1114,1393
85720,85740,1210,1245
85720,85740,1109,1207
85720,85740,1109,1115
85720,85740,1115,1207
85740,85760,1148,1191
85740,85760,1109,1207
85740,85760,1115,1207
85760,85780,1114,1393
85760,85780,1115,1207
85780,85800,1114,1393
85780,85800,1114,1295
85780,85800,1109,1207
85800,85820,1114,1393
85800,85820,1114,1295
85800,85820,1109,1207
85820,85840,1148,1191
85820,85840,1109,1207
85820,85840,1115,1207
85840,85860,1148,1191
85840,85860,1109,1207
85840,85860,1109,1115
85840,85860,1115,1207
85840,85860,1260,1307
85860,85880,1109,1115
85860,85880,1115,1207
85860,85880,1295,1383
85880,85900,1148,1191
85880,85900,1115,1207
85900,85920,1148,1191
85900,85920,1109,1207
85900,85920,1115,1207
85920,85940,1148,1191
85920,85940,1115,1207
85920,85940,1114,1383
85940,85960,1148,1191
85940,85960,1115,1207
85940,85960,1114,1383
85960,85980,1148,1191
85960,85980,1114,1383
85980,86000,1148,1191
85980,86000,1114,1295
85980,86000,1114,1383
86000,86020,1109,1207
86000,86020,1164,1210
86000,86020,1115,1207
86020,86040,1115,1210
86020,86040,1109,1210
86020,86040,1109,1207
86020,86040,1109,1115
86020,86040,1115,1207
86040,86060,1115,1207
86060,86080,1148,1191
86060,86080,1115,1207
86080,86100,1114,1295
86080,86100,1164,1295
86080,86100,1115,1207
86100,86120,1114,1295
86100,86120,1115,1207
86120,86140,1115,1207
86140,86160,1164,1295
86140,86160,1115,1207
86140,86160,1114,1164
86160,86180,1164,1295
86160,86180,1115,1207
86160,86180,1114,1164
86180,86200,1148,1191
86180,86200,1115,1179
86180,86200,1115,1207
86180,86200,1164,1395
86200,86220,1148,1191
86200,86220,1115,1207
86200,86220,1109,1114
86220,86240,1114,1295
86220,86240,1115,1207
86220,86240,1109,1114
86220,86240,1260,1307
86240,86260,1114,1295
86240,86260,1115,1207
86240,86260,1109,1114
86240,86260,1164,1245
86260,86280,1114,1295
86260,86280,1115,1207
86260,86280,1191,1295
86260,86280,1114,1191
86260,86280,1109,1191
86280,86300,1115,1207
86280,86300,1114,1191
86300,86320,1114,1295
86300,86320,1115,1207
86300,86320,1114,1191
86320,86340,1115,1207
86320,86340,1114,1191
86340,86360,1114,1295
86340,86360,1115,1207
86340,86360,1191,1295
86360,86380,1114,1295
86360,86380,1164,1191
86360,86380,1115,1179
86360,86380,1109,1114
86360,86380,1109,1295
86380,86400,1164,1191
86380,86400,1115,1207
86400,86420,1109,1207
86400,86420,1164,1191
86400,86420,1115,1207
86400,86420,1114,1191
86420,86440,1109,1207
86420,86440,1164,1191
86420,86440,1164,1179
86420,86440,1179,1191
86440,86460,1164,1295
86440,86460,1114,1164
86460,86480,1114,1295
86460,86480,1109,1207
86460,86480,1114,1164
86480,86500,1109,1207
86480,86500,1114,1179
86480,86500,1115,1207
86500,86520,1164,1295
86500,86520,1109,1207
86500,86520,1114,1164
86520,86540,1114,1295
86520,86540,1164,1295
86520,86540,1109,1207
86520,86540,1149,1207
86520,86540,1114,1164
86520,86540,1164,1179
86520,86540,1109,1149
86540,86560,1114,1295
86540,86560,1109,1207
86540,86560,1149,1207
86540,86560,1114,1164
